570	4.06E-04	2.16E-04	4.54E-04	3.07E-03	3.80E-02	1.29E-02	7.52E-01	5.06E-02	1.40E-03	5.01E-05
571	3.58E-04	2.35E-04	3.17E-04	2.87E-03	3.56E-02	1.29E-02	8.31E-01	5.79E-02	1.70E-03	5.62E-05
572	3.41E-04	2.13E-04	3.40E-04	2.70E-03	3.27E-02	1.29E-02	9.02E-01	6.65E-02	2.04E-03	2.16E-04
573	3.82E-04	1.81E-04	3.34E-04	2.60E-03	3.06E-02	1.28E-02	9.61E-01	7.63E-02	2.34E-03	1.15E-04
574	3.69E-04	1.83E-04	3.51E-04	2.38E-03	2.85E-02	1.30E-02	1.00E+00	8.86E-02	2.65E-03	2.06E-04
575	3.24E-04	1.91E-04	3.32E-04	2.29E-03	2.66E-02	1.28E-02	1.00E+00	1.01E-01	2.97E-03	2.17E-04
576	3.53E-04	1.52E-04	3.46E-04	2.16E-03	2.47E-02	1.28E-02	9.66E-01	1.16E-01	3.56E-03	1.96E-04
577	3.34E-04	6.91E-05	2.29E-04	2.00E-03	2.31E-02	1.27E-02	8.99E-01	1.33E-01	4.12E-03	3.21E-04
578	3.15E-04	1.25E-04	3.18E-04	2.03E-03	2.15E-02	1.27E-02	8.08E-01	1.51E-01	4.69E-03	2.34E-04
579	3.42E-04	1.26E-04	2.55E-04	1.77E-03	1.98E-02	1.24E-02	6.94E-01	1.76E-01	5.53E-03	3.63E-04
580	3.45E-04	1.79E-04	2.89E-04	1.68E-03	1.85E-02	1.24E-02	5.79E-01	2.00E-01	6.30E-03	3.34E-04
581	3.26E-04	1.14E-04	2.65E-04	1.62E-03	1.72E-02	1.24E-02	4.63E-01	2.29E-01	7.25E-03	3.88E-04
582	3.01E-04	1.82E-04	2.48E-04	1.53E-03	1.60E-02	1.22E-02	3.49E-01	2.61E-01	8.09E-03	3.89E-04
583	3.14E-04	1.04E-04	2.71E-04	1.46E-03	1.51E-02	1.21E-02	2.45E-01	3.00E-01	9.30E-03	4.94E-04
584	2.72E-04	1.18E-04	2.84E-04	1.38E-03	1.39E-02	1.19E-02	1.51E-01	3.45E-01	1.09E-02	6.73E-04
585	2.85E-04	1.54E-04	2.48E-04	1.32E-03	1.30E-02	1.19E-02	9.06E-02	3.94E-01	1.23E-02	7.28E-04
586	2.87E-04	1.41E-04	2.13E-04	1.25E-03	1.22E-02	1.17E-02	5.16E-02	4.48E-01	1.38E-02	7.81E-04
587	2.53E-04	2.41E-04	2.80E-04	1.27E-03	1.13E-02	1.14E-02	2.92E-02	5.10E-01	1.57E-02	8.37E-04
588	2.71E-04	8.33E-05	1.99E-04	1.13E-03	1.06E-02	1.15E-02	1.70E-02	5.77E-01	1.79E-02	9.65E-04
589	2.90E-04	1.82E-04	2.56E-04	1.01E-03	9.88E-03	1.13E-02	1.02E-02	6.52E-01	2.01E-02	1.01E-03
590	2.67E-04	1.17E-04	2.47E-04	1.03E-03	9.29E-03	1.11E-02	6.47E-03	7.37E-01	2.32E-02	1.23E-03
591	2.52E-04	1.84E-04	2.33E-04	1.02E-03	8.64E-03	1.11E-02	4.81E-03	8.19E-01	2.61E-02	1.38E-03
592	2.36E-04	1.08E-04	2.28E-04	9.84E-04	8.10E-03	1.10E-02	3.81E-03	8.94E-01	2.95E-02	1.49E-03
593	2.66E-04	1.04E-04	2.08E-04	9.21E-04	7.61E-03	1.09E-02	3.24E-03	9.57E-01	3.32E-02	1.79E-03
594	2.28E-04	2.26E-04	2.32E-04	8.84E-04	7.21E-03	1.08E-02	3.00E-03	9.98E-01	3.72E-02	1.96E-03
595	2.58E-04	9.71E-05	2.34E-04	8.37E-04	6.78E-03	1.06E-02	2.93E-03	1.00E+00	4.19E-02	2.16E-03
596	2.50E-04	1.60E-04	1.62E-04	7.98E-04	6.24E-03	1.05E-02	2.90E-03	9.67E-01	4.71E-02	2.53E-03
597	2.65E-04	1.57E-04	2.19E-04	7.24E-04	5.83E-03	1.03E-02	3.00E-03	9.04E-01	5.28E-02	2.67E-03
598	2.12E-04	1.33E-04	2.64E-04	7.31E-04	5.52E-03	1.02E-02	2.96E-03	8.16E-01	5.92E-02	3.08E-03
599	2.09E-04	1.17E-04	2.29E-04	7.21E-04	5.23E-03	1.01E-02	3.05E-03	7.17E-01	6.63E-02	3.67E-03
600	1.85E-04	1.51E-04	1.90E-04	7.08E-04	4.88E-03	9.78E-03	2.97E-03	6.17E-01	7.35E-02	4.03E-03
601	2.45E-04	1.51E-04	2.16E-04	6.23E-04	4.49E-03	9.60E-03	3.03E-03	5.14E-01	8.39E-02	4.55E-03
602	2.25E-04	8.98E-05	1.23E-04	5.98E-04	4.14E-03	9.56E-03	3.05E-03	4.30E-01	9.34E-02	5.16E-03
603	2.24E-04	9.42E-05	1.22E-04	5.26E-04	3.93E-03	9.30E-03	2.93E-03	3.58E-01	1.05E-01	5.56E-03
604	1.85E-04	1.25E-04	1.85E-04	6.01E-04	3.79E-03	9.23E-03	2.89E-03	2.95E-01	1.18E-01	6.40E-03
605	2.02E-04	4.14E-05	1.40E-04	5.86E-04	3.56E-03	9.11E-03	3.04E-03	2.41E-01	1.33E-01	7.06E-03
606	1.92E-04	1.12E-04	1.93E-04	5.37E-04	3.37E-03	8.98E-03	3.19E-03	1.92E-01	1.50E-01	8.22E-03
607	2.01E-04	1.01E-04	1.55E-04	5.18E-04	3.16E-03	9.06E-03	3.14E-03	1.56E-01	1.69E-01	8.91E-03
608	2.00E-04	1.76E-04	1.72E-04	5.38E-04	2.89E-03	8.82E-03	3.09E-03	1.26E-01	1.90E-01	9.94E-03
609	1.90E-04	1.41E-04	1.49E-04	5.19E-04	2.70E-03	8.64E-03	3.03E-03	1.01E-01	2.13E-01	1.12E-02
610	1.94E-04	1.18E-04	1.49E-04	4.49E-04	2.64E-03	8.39E-03	2.98E-03	8.15E-02	2.40E-01	1.27E-02
611	1.83E-04	1.45E-04	1.68E-04	4.99E-04	2.51E-03	8.27E-03	2.82E-03	6.57E-02	2.71E-01	1.40E-02
612	1.83E-04	3.91E-05	1.75E-04	3.53E-04	2.25E-03	8.24E-03	3.09E-03	5.20E-02	3.10E-01	1.58E-02
613	1.64E-04	7.29E-05	2.06E-04	4.53E-04	2.22E-03	8.19E-03	2.99E-03	4.23E-02	3.49E-01	1.78E-02
614	1.52E-04	1.56E-04	1.43E-04	4.89E-04	2.09E-03	7.95E-03	3.00E-03	3.52E-02	3.94E-01	1.96E-02
615	1.79E-04	1.83E-04	1.58E-04	4.09E-04	1.84E-03	7.73E-03	2.82E-03	2.89E-02	4.45E-01	2.20E-02
616	1.77E-04	1.01E-04	1.28E-04	3.87E-04	1.70E-03	7.55E-03	2.70E-03	2.37E-02	5.02E-01	2.44E-02
617	1.28E-04	1.43E-04	1.45E-04	3.86E-04	1.69E-03	7.64E-03	2.71E-03	1.99E-02	5.63E-01	2.74E-02
618	1.39E-04	1.06E-04	1.77E-04	4.42E-04	1.64E-03	7.44E-03	2.44E-03	1.61E-02	6.37E-01	3.04E-02
619	1.67E-04	1.26E-04	1.72E-04	3.27E-04	1.66E-03	7.22E-03	2.58E-03	1.36E-02	7.08E-01	3.41E-02
620	1.67E-04	5.82E-05	1.27E-04	2.53E-04	1.55E-03	7.03E-03	2.47E-03	1.15E-02	7.81E-01	3.86E-02
621	1.71E-04	-5.41E-06	1.59E-04	3.59E-04	1.37E-03	6.88E-03	2.37E-03	9.40E-03	8.54E-01	4.25E-02
622	1.83E-04	8.11E-05	1.69E-04	3.10E-04	1.37E-03	6.73E-03	2.14E-03	7.85E-03	9.18E-01	4.74E-02
623	1.36E-04	6.83E-05	1.43E-04	3.04E-04	1.40E-03	6.65E-03	2.22E-03	6.66E-03	9.69E-01	5.28E-02
624	1.52E-04	1.19E-04	1.44E-04	3.28E-04	1.29E-03	6.54E-03	2.39E-03	5.51E-03	1.00E+00	5.90E-02
625	1.50E-04	1.15E-04	1.11E-04	3.15E-04	1.13E-03	6.43E-03	2.42E-03	4.59E-03	9.96E-01	6.55E-02
626	1.49E-04	4.55E-05	5.85E-05	3.13E-04	1.07E-03	6.31E-03	2.31E-03	3.65E-03	9.59E-01	7.28E-02
627	1.52E-04	1.25E-04	1.36E-04	2.62E-04	1.02E-03	6.16E-03	2.28E-03	3.08E-03	8.91E-01	8.00E-02
628	1.58E-04	9.12E-05	1.50E-04	3.04E-04	9.50E-04	6.13E-03	2.42E-03	2.80E-03	7.98E-01	8.88E-02
629	1.31E-04	1.32E-04	1.08E-04	3.04E-04	1.03E-03	6.18E-03	2.78E-03	2.44E-03	6.92E-01	9.76E-02
630	1.29E-04	1.19E-04	9.93E-05	2.65E-04	9.33E-04	6.14E-03	2.86E-03	1.94E-03	5.74E-01	1.08E-01
631	1.79E-04	1.09E-04	1.80E-04	2.69E-04	7.73E-04	6.06E-03	2.97E-03	1.74E-03	4.76E-01	1.20E-01
632	1.41E-04	5.60E-05	1.02E-04	2.58E-04	7.60E-04	5.83E-03	2.88E-03	1.63E-03	3.90E-01	1.31E-01
633	1.44E-04	2.41E-05	1.29E-04	2.40E-04	7.14E-04	5.70E-03	2.76E-03	1.45E-03	3.19E-01	1.43E-01
634	8.24E-05	1.91E-06	1.88E-04	2.14E-04	6.99E-04	5.59E-03	2.70E-03	1.22E-03	2.59E-01	1.57E-01
635	1.45E-04	9.26E-05	1.20E-04	3.02E-04	8.11E-04	5.50E-03	2.56E-03	1.16E-03	2.10E-01	1.71E-01
636	1.43E-04	7.01E-05	1.17E-04	2.31E-04	6.99E-04	5.40E-03	2.33E-03	8.69E-04	1.67E-01	1.88E-01
637	1.39E-04	7.26E-06	1.79E-04	2.63E-04	6.55E-04	5.09E-03	2.04E-03	7.37E-04	1.37E-01	2.04E-01
638	1.20E-04	2.12E-05	1.71E-04	2.21E-04	5.91E-04	5.02E-03	1.84E-03	7.22E-04	1.11E-01	2.23E-01
639	1.16E-04	5.98E-05	9.42E-05	1.46E-04	5.91E-04	4.81E-03	1.86E-03	5.99E-04	9.06E-02	2.43E-01
640	8.23E-05	1.16E-04	1.43E-04	2.91E-04	6.72E-04	4.90E-03	1.77E-03	6.77E-04	7.42E-02	2.66E-01
641	1.36E-04	7.05E-05	8.36E-05	1.90E-04	4.53E-04	4.67E-03	1.73E-03	6.25E-04	6.12E-02	2.89E-01
642	1.23E-04	7.19E-05	5.49E-05	1.73E-04	5.12E-04	4.72E-03	1.50E-03	5.67E-04	4.90E-02	3.20E-01
643	7.97E-05	1.20E-04	1.60E-04	1.76E-04	4.75E-04	4.52E-03	1.56E-03	5.28E-04	3.97E-02	3.48E-01
644	9.35E-05	7.64E-05	1.24E-04	1.90E-04	5.57E-04	4.43E-03	1.46E-03	3.68E-04	3.27E-02	3.80E-01
645	9.66E-05	9.44E-05	1.25E-04	2.36E-04	5.00E-04	4.27E-03	1.39E-03	4.15E-04	2.70E-02	4.15E-01
646	8.75E-05	1.36E-04	1.23E-04	2.16E-04	4.84E-04	4.28E-03	1.60E-03	3.71E-04	2.23E-02	4.53E-01
647	1.20E-04	4.18E-05	1.75E-04	2.20E-04	4.45E-04	4.21E-03	1.41E-03	3.21E-04	1.88E-02	4.94E-01
648	6.47E-05	-4.65E-06	8.18E-05	2.86E-04	3.93E-04	4.13E-03	1.45E-03	2.09E-04	1.52E-02	5.39E-01
649	1.21E-04	8.30E-05	9.78E-05	1.74E-04	3.86E-04	3.88E-03	1.37E-03	2.88E-04	1.28E-02	5.85E-01
650	9.11E-05	9.95E-05	1.61E-04	1.99E-04	3.12E-04	3.81E-03	1.30E-03	3.01E-04	1.09E-02	6.32E-01
651	7.99E-05	7.40E-05	8.73E-05	1.52E-04	3.61E-04	3.78E-03	1.24E-03	3.14E-04	9.17E-03	6.81E-01
652	4.59E-05	7.22E-05	5.32E-05	1.88E-04	2.75E-04	3.86E-03	1.19E-03	2.95E-04	7.97E-03	7.32E-01
653	7.32E-05	2.17E-05	1.50E-04	1.26E-04	3.68E-04	3.78E-03	1.19E-03	2.40E-04	6.68E-03	7.80E-01
654	9.50E-05	5.36E-05	7.79E-05	1.99E-04	2.54E-04	3.62E-03	1.25E-03	1.37E-04	5.92E-03	8.30E-01
655	7.82E-05	-1.52E-05	5.07E-05	1.64E-04	3.58E-04	3.51E-03	1.21E-03	1.35E-04	4.92E-03	8.80E-01
656	7.43E-05	5.68E-05	1.22E-04	1.49E-04	4.89E-04	3.51E-03	1.11E-03	2.99E-04	4.26E-03	9.23E-01
657	7.72E-05	8.97E-05	8.86E-05	1.50E-04	3.27E-04	3.36E-03	1.15E-03	2.96E-04	3.66E-03	9.58E-01
658	9.69E-05	1.20E-04	6.07E-05	1.25E-04	3.48E-04	3.36E-03	1.14E-03	1.82E-04	3.02E-03	9.84E-01
659	4.62E-05	2.73E-05	1.01E-04	1.00E-04	3.87E-04	3.42E-03	1.08E-03	2.16E-04	2.64E-03	9.98E-01
660	8.13E-05	6.36E-05	2.34E-05	1.95E-04	2.99E-04	3.28E-03	1.14E-03	9.88E-05	2.29E-03	1.00E+00
661	9.91E-05	6.43E-06	9.31E-05	1.73E-04	3.92E-04	3.23E-03	9.82E-04	2.90E-04	2.01E-03	9.83E-01
662	6.47E-05	-1.54E-05	4.46E-06	1.27E-04	2.64E-04	3.22E-03	1.16E-03	1.08E-04	1.71E-03	9.50E-01
663	7.39E-05	1.18E-04	7.27E-05	1.28E-04	3.24E-04	3.01E-03	9.72E-04	4.38E-05	1.60E-03	9.01E-01
664	3.74E-05	4.20E-05	9.19E-05	2.05E-04	2.52E-04	3.02E-03	9.73E-04	1.28E-04	1.13E-03	8.38E-01
665	6.74E-05	-1.70E-05	7.32E-05	3.03E-04	2.61E-04	3.06E-03	9.33E-04	1.72E-04	9.97E-04	7.64E-01
666	1.03E-04	4.78E-05	5.97E-05	1.27E-04	2.87E-04	2.86E-03	9.28E-04	3.75E-05	6.97E-04	6.86E-01
667	5.47E-05	2.75E-05	5.11E-05	5.42E-05	3.13E-04	2.85E-03	7.91E-04	2.54E-05	9.77E-04	6.05E-01
668	5.25E-05	6.04E-05	1.77E-04	1.20E-04	1.92E-04	2.82E-03	7.87E-04	1.98E-04	7.33E-04	5.16E-01
669	9.07E-05	2.47E-05	8.55E-05	1.60E-04	3.32E-04	2.78E-03	8.39E-04	5.61E-05	5.97E-04	4.46E-01
670	8.05E-05	-1.64E-05	1.01E-04	1.04E-04	1.76E-04	2.76E-03	8.29E-04	7.98E-05	7.17E-04	3.80E-01
671	7.90E-05	1.87E-05	1.33E-04	2.11E-04	2.56E-04	2.72E-03	8.37E-04	2.80E-05	5.82E-04	3.24E-01
672	2.19E-05	1.19E-04	7.29E-05	4.00E-05	1.73E-04	2.67E-03	8.03E-04	3.97E-06	5.24E-04	2.74E-01
673	4.84E-05	9.00E-05	6.96E-05	8.88E-05	1.74E-04	2.52E-03	8.50E-04	-4.51E-05	3.19E-04	2.31E-01
674	8.54E-05	1.20E-04	-1.47E-05	8.51E-05	2.22E-04	2.46E-03	7.43E-04	9.55E-05	3.46E-04	1.95E-01
675	3.89E-05	-4.64E-05	9.82E-05	1.84E-04	2.25E-04	2.55E-03	8.24E-04	2.15E-05	4.15E-04	1.63E-01
676	6.45E-05	-2.48E-05	8.87E-05	1.23E-04	3.40E-04	2.54E-03	8.37E-04	1.26E-04	1.46E-04	1.37E-01
677	5.51E-05	6.35E-05	1.18E-04	1.41E-04	1.23E-04	2.43E-03	7.81E-04	3.92E-05	1.67E-04	1.16E-01
678	4.39E-05	1.15E-04	2.63E-05	1.58E-04	6.54E-05	2.50E-03	6.08E-04	9.70E-05	1.98E-04	9.85E-02
679	7.80E-05	1.74E-04	7.29E-05	2.20E-04	2.21E-04	2.31E-03	7.38E-04	1.28E-04	1.22E-04	8.37E-02
680	4.58E-05	6.29E-05	1.01E-04	1.31E-04	2.20E-04	2.51E-03	8.39E-04	-3.92E-05	1.44E-04	7.07E-02
681	7.33E-05	-4.15E-05	7.95E-05	6.24E-05	2.98E-04	2.16E-03	7.87E-04	-7.27E-05	3.02E-04	6.02E-02
682	8.26E-05	1.71E-04	2.69E-05	2.03E-04	-1.82E-05	2.23E-03	6.36E-04	-6.02E-05	1.63E-04	5.07E-02
683	4.89E-05	-1.15E-04	1.19E-04	1.59E-04	1.92E-04	2.16E-03	6.73E-04	1.24E-04	2.80E-04	4.31E-02
684	6.52E-05	2.01E-05	7.31E-05	1.61E-04	2.20E-04	2.30E-03	7.77E-04	1.74E-04	1.90E-04	3.66E-02
685	2.29E-05	1.31E-05	1.01E-04	2.78E-05	1.08E-04	2.18E-03	6.07E-04	5.52E-05	6.94E-05	3.11E-02
686	4.90E-05	2.00E-05	-3.72E-05	3.89E-05	-6.37E-05	1.94E-03	6.29E-04	1.31E-04	-1.46E-05	2.71E-02
687	1.17E-04	-7.45E-05	-1.87E-05	2.18E-04	-3.03E-05	2.10E-03	5.93E-04	1.94E-04	5.64E-05	2.35E-02
688	7.41E-05	-1.23E-06	1.40E-05	1.35E-04	1.77E-04	2.00E-03	5.67E-04	-9.70E-06	2.04E-04	2.03E-02
689	6.17E-05	8.13E-05	4.06E-05	7.82E-05	2.04E-04	2.06E-03	6.15E-04	-2.02E-04	1.74E-04	1.80E-02
690	8.33E-05	-2.45E-05	1.89E-04	2.25E-04	5.45E-05	2.03E-03	7.09E-04	-8.63E-06	-1.93E-06	1.52E-02
691	6.71E-05	3.91E-05	1.36E-04	2.20E-04	1.38E-04	2.01E-03	7.63E-04	1.72E-04	1.44E-05	1.34E-02
692	1.05E-04	1.02E-04	1.51E-04	1.60E-04	1.25E-04	1.95E-03	5.69E-04	1.24E-04	-5.18E-05	1.18E-02
693	9.25E-05	1.70E-05	1.35E-04	5.21E-05	1.15E-04	1.99E-03	4.62E-04	-2.26E-05	7.60E-05	1.03E-02
694	6.33E-05	1.85E-04	2.27E-04	-1.34E-05	2.31E-04	1.90E-03	4.74E-04	9.39E-05	-3.48E-05	9.11E-03
695	8.37E-05	1.34E-04	1.70E-04	1.09E-04	5.20E-05	1.78E-03	7.69E-04	1.16E-04	-3.66E-05	8.18E-03
696	2.70E-05	1.01E-04	1.55E-04	1.17E-04	3.04E-05	1.94E-03	6.92E-04	1.07E-05	1.11E-04	7.26E-03
697	9.03E-05	1.54E-05	1.56E-04	2.38E-04	9.50E-05	1.76E-03	8.35E-04	-1.39E-04	1.90E-04	6.35E-03
698	2.90E-05	-9.13E-06	-6.70E-05	5.84E-05	2.01E-04	1.76E-03	6.31E-04	-1.08E-05	8.08E-05	5.66E-03
699	3.18E-05	-4.53E-05	7.32E-05	2.21E-04	7.32E-05	1.75E-03	5.87E-04	1.00E-04	3.75E-05	4.90E-03
700	5.35E-05	5.04E-05	1.80E-04	2.60E-05	1.75E-04	1.87E-03	7.28E-04	1.68E-04	2.90E-05	4.35E-03
701	2.83E-05	3.18E-05	1.55E-04	6.25E-05	1.64E-04	1.98E-03	8.16E-04	6.99E-05	1.16E-04	3.91E-03
702	5.56E-06	-1.20E-05	1.09E-04	1.49E-04	1.34E-04	1.85E-03	6.77E-04	6.80E-05	2.22E-04	3.59E-03
703	4.35E-05	-1.45E-05	7.79E-05	8.72E-05	3.19E-05	1.72E-03	5.51E-04	-2.74E-05	4.52E-05	3.10E-03
704	7.61E-05	-1.94E-05	5.97E-05	2.30E-04	4.23E-05	1.64E-03	8.01E-04	-2.99E-05	-1.51E-05	2.72E-03
705	8.63E-05	2.01E-04	3.86E-05	6.82E-05	1.30E-04	1.74E-03	3.63E-04	2.76E-04	1.20E-04	2.49E-03
706	7.12E-05	1.52E-04	9.51E-06	7.61E-05	1.44E-04	1.73E-03	7.00E-04	1.24E-04	7.11E-06	2.43E-03
707	4.43E-05	4.80E-05	-4.63E-05	2.19E-04	1.12E-04	1.64E-03	6.54E-04	-4.64E-06	-3.13E-05	2.02E-03
708	-2.26E-05	9.58E-05	9.87E-05	1.63E-04	7.16E-06	1.40E-03	3.39E-04	-1.20E-04	7.07E-05	1.75E-03
709	4.09E-05	2.03E-04	8.92E-05	1.62E-04	9.02E-05	1.63E-03	3.94E-04	-2.67E-06	2.09E-04	1.80E-03
710	6.48E-05	1.34E-04	6.10E-06	2.59E-04	1.89E-04	1.40E-03	5.04E-04	1.64E-04	2.47E-04	1.50E-03
711	1.00E-04	2.19E-05	8.79E-05	1.91E-04	1.67E-04	1.80E-03	4.95E-04	1.95E-04	4.79E-06	1.41E-03
712	7.09E-05	-4.01E-05	2.20E-04	-6.80E-05	4.20E-06	1.56E-03	6.53E-04	-1.29E-04	8.05E-05	1.51E-03
713	8.28E-05	1.01E-05	9.65E-06	1.84E-04	-4.48E-05	1.42E-03	8.24E-04	-1.44E-05	-5.68E-05	1.26E-03
714	3.70E-05	-1.26E-04	1.56E-04	-1.05E-06	3.38E-04	1.79E-03	4.48E-04	-1.20E-04	-2.37E-05	1.03E-03
715	-6.76E-05	-1.95E-04	-5.77E-05	1.29E-04	2.53E-04	1.68E-03	4.35E-04	-2.01E-04	-9.36E-05	9.29E-04
716	5.77E-06	1.96E-04	7.06E-05	1.41E-04	-5.64E-06	1.60E-03	5.92E-04	-1.06E-04	8.06E-05	9.56E-04
717	5.72E-05	5.31E-05	1.03E-04	1.27E-04	2.91E-04	1.41E-03	7.63E-04	3.20E-05	8.63E-05	9.01E-04
718	1.65E-05	5.28E-06	2.08E-04	9.45E-06	2.59E-04	1.53E-03	8.46E-04	2.36E-04	1.81E-04	6.49E-04
719	2.24E-05	6.42E-05	3.18E-04	2.88E-04	-2.75E-05	1.44E-03	5.50E-04	1.17E-04	-5.59E-05	6.58E-04
720	-4.10E-05	7.66E-05	1.15E-04	7.29E-05	2.06E-05	1.32E-03	6.21E-04	3.07E-05	7.53E-05	3.28E-04
721	-2.39E-05	2.17E-04	1.27E-04	-2.30E-05	-2.29E-04	1.60E-03	6.34E-04	-6.18E-06	2.59E-05	8.53E-04
722	4.05E-05	7.87E-05	1.06E-04	6.60E-05	1.27E-04	1.35E-03	4.74E-04	1.25E-04	-2.64E-04	7.40E-04
723	9.13E-05	2.27E-04	8.58E-05	2.05E-04	1.50E-04	1.65E-03	3.22E-04	1.21E-05	1.18E-04	6.88E-04
724	5.91E-05	9.79E-05	1.43E-06	1.74E-04	9.71E-05	1.57E-03	5.51E-04	3.07E-05	-6.41E-05	7.54E-04
725	2.96E-05	-1.64E-05	-2.43E-05	5.52E-05	1.04E-04	1.47E-03	7.42E-04	7.34E-05	2.95E-04	5.87E-04
726	-2.14E-05	1.84E-05	1.56E-05	1.10E-04	-4.68E-08	1.40E-03	2.66E-04	-7.09E-05	4.71E-05	4.66E-04
727	3.96E-05	-9.22E-05	-5.62E-05	3.20E-04	8.55E-05	1.37E-03	4.14E-04	-2.81E-05	5.63E-05	5.46E-04
728	6.17E-05	1.68E-04	3.95E-05	8.92E-05	2.16E-04	1.12E-03	7.48E-04	1.13E-04	2.38E-04	3.50E-04
729	2.04E-05	-4.57E-05	1.33E-04	-1.08E-05	2.19E-04	1.49E-03	4.96E-04	-4.23E-05	1.50E-04	2.85E-04
730	2.49E-05	-1.66E-05	2.41E-04	9.49E-05	1.72E-04	1.28E-03	4.53E-04	2.99E-04	3.26E-04	1.08E-04
731	-5.63E-05	9.17E-05	3.48E-04	-1.34E-04	4.99E-05	1.42E-03	3.15E-04	-1.40E-04	-1.59E-04	4.75E-04
732	2.24E-05	7.42E-06	4.35E-05	1.87E-04	-5.91E-05	1.48E-03	3.99E-04	6.67E-05	-2.06E-04	3.44E-05
733	1.31E-04	-5.93E-05	6.30E-05	2.91E-04	3.04E-04	1.45E-03	3.94E-04	-2.50E-05	1.69E-04	3.03E-04
734	3.18E-05	-1.01E-04	2.54E-04	7.09E-05	2.99E-04	1.54E-03	3.09E-04	1.79E-04	2.00E-05	4.78E-04
735	-3.37E-05	4.58E-05	1.67E-04	1.13E-04	2.84E-05	1.32E-03	2.63E-04	7.93E-05	-6.22E-05	3.63E-04
736	-4.34E-05	5.24E-05	-3.71E-05	6.60E-05	2.43E-04	1.51E-03	3.92E-04	3.36E-05	6.09E-06	4.84E-04
737	3.62E-05	-2.65E-04	-2.54E-04	1.71E-04	2.67E-04	1.32E-03	2.78E-04	-1.51E-04	4.01E-04	3.18E-04
738	1.16E-04	-1.78E-04	8.43E-05	1.29E-04	2.48E-04	1.11E-03	5.20E-04	-1.01E-04	1.13E-04	2.73E-04
739	-2.62E-05	-9.63E-05	1.33E-04	-4.15E-05	1.66E-05	1.47E-03	4.99E-04	3.15E-04	2.12E-04	6.41E-05
740	-2.80E-05	3.15E-05	1.92E-05	3.74E-04	7.19E-06	1.18E-03	3.01E-04	2.68E-04	3.24E-04	-2.20E-04
741	6.89E-05	2.99E-04	-2.12E-04	1.34E-04	1.34E-04	9.72E-04	4.32E-04	1.15E-04	-1.77E-04	-8.17E-07
742	8.49E-05	-1.97E-04	7.03E-05	-1.57E-04	4.34E-04	1.43E-03	6.66E-04	1.02E-04	-1.85E-04	2.51E-04
743	-2.39E-05	1.31E-04	2.18E-04	5.81E-04	3.44E-05	1.49E-03	3.12E-04	-7.15E-05	1.36E-04	3.58E-04
744	-9.41E-05	-6.50E-05	2.67E-04	3.90E-04	-2.97E-04	1.40E-03	3.49E-04	4.39E-04	-1.52E-04	2.82E-04
745	-3.62E-06	4.88E-05	1.77E-04	1.16E-04	-2.46E-04	1.19E-03	5.07E-04	3.78E-04	3.14E-05	5.54E-04
746	-1.07E-05	-2.20E-04	5.78E-05	8.41E-05	-9.75E-05	1.25E-03	4.56E-04	1.87E-04	-1.80E-04	5.49E-04
747	4.11E-05	-1.88E-04	-6.11E-05	7.54E-05	1.07E-04	1.41E-03	6.19E-04	2.67E-04	-2.09E-04	3.78E-04
748	-1.31E-05	-2.49E-04	5.00E-05	7.98E-05	1.45E-04	1.24E-03	6.04E-04	1.24E-05	8.92E-06	2.42E-04
749	-4.34E-05	5.40E-05	3.14E-05	-1.55E-05	1.42E-04	1.01E-03	5.41E-04	2.05E-04	-8.70E-05	2.86E-04
750	-2.57E-04	-9.71E-05	2.20E-04	5.60E-05	2.34E-04	1.02E-03	4.09E-04	7.56E-04	-4.71E-05	3.05E-04
751	-1.87E-04	-2.19E-05	1.32E-04	1.15E-04	-1.21E-06	1.26E-03	4.12E-04	3.11E-04	-1.96E-04	2.04E-04
752	8.66E-05	-3.39E-04	2.58E-04	-2.46E-04	-5.43E-05	1.40E-03	-9.78E-05	7.91E-04	9.29E-05	3.59E-04
753	-1.02E-04	3.45E-04	1.09E-04	1.52E-04	4.88E-04	9.77E-04	4.34E-04	-2.50E-04	1.61E-04	4.14E-04
754	7.11E-05	4.05E-04	4.99E-05	4.95E-04	1.62E-04	1.25E-03	4.40E-04	-1.27E-04	-4.94E-04	1.66E-04
755	1.19E-04	-3.95E-07	-1.82E-05	9.66E-05	-1.39E-04	1.19E-03	1.43E-04	-2.81E-04	-2.18E-04	1.22E-05
756	1.86E-04	-8.37E-05	6.45E-05	5.16E-05	-1.13E-04	1.57E-03	-1.26E-04	2.18E-05	-4.50E-05	1.02E-05
757	1.24E-04	-1.91E-05	1.43E-05	-1.21E-04	8.72E-05	1.19E-03	3.19E-05	1.78E-04	4.52E-04	7.24E-05
758	4.08E-05	9.24E-05	4.97E-04	-2.66E-06	2.48E-04	1.27E-03	4.97E-04	-2.04E-04	1.94E-04	3.10E-04
759	1.78E-05	1.00E-04	4.71E-04	1.29E-04	2.15E-04	1.36E-03	-9.47E-05	2.50E-04	1.51E-04	4.80E-05
760	-4.59E-05	1.37E-04	2.04E-04	2.52E-04	8.51E-05	1.12E-03	1.79E-04	2.41E-04	6.10E-05	1.32E-04
761	6.71E-05	1.53E-04	1.43E-04	2.48E-04	-2.46E-04	8.60E-04	4.10E-04	-1.78E-04	-3.82E-04	2.72E-04
